Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"636-1","Basic","Supplementaries",1996,"Pull Back Motor, 3+",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.9700,,"",""
"637-1","Basic","Supplementaries",1996,"Play Table",,3,,45,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.9600,"",""
"638-1","Basic","Supplementaries",1996,"Lots of Extra Basic Bricks, 3+",,404,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"639-1","Basic","Supplementaries",1996,"Lots of Extra Basic Bricks, 5+",,400,,19.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,42.4300,,"",""
"1728-1","Aquazone","Aquanauts",1996,"Crystal Crawler",1,97,,10,,,,042884017286,,,,,"",0,0,0,,0,0,,,,,,,,,54.0000,22.9900,"",""
"1737-1","Space","Exploriens",1996,"Scorpion Detector",2,196,,20,,,,042884017378,,,,,"",0,0,0,,0,0,,,,,,,,,89.9800,30.7200,"",""
"1747-1","Pirates","",1996,"Treasure Surprise",1,22,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,36.0300,12.8100,"",""
"1749-1","Aquazone","Aquanauts",1996,"Paravane",1,16,,2,,,5702010917495,,,,,,"",0,0,0,,0,0,,,,,,,,,9.8200,4.7100,"",""
"1751-1","Duplo","",1996,"Small Bulk Bucket",1,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1752-1","Castle","Royal Knights",1996,"Boat with Armour",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,32.0900,7.7900,"",""
"1753-1","Duplo","",1996,"Medium Bulk Bucket",1,47,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1754-1","Duplo","",1996,"Supplementary Set",,100,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1776-1","Basic","",1996,"Bonus Value Bucket",,950,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1777-1","Basic","",1996,"Plane",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4700,0.5400,"",""
"1778-1","Basic","",1996,"Boat",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.5300,1.5000,"",""
"1779-1","Basic","",1996,"Helicopter",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.5100,1.6500,"",""
"1784-1","Duplo","",1996,"Animals Bulk Box",,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1796-1","Freestyle","",1996,"Freestyle Bucket",,641,,20,,,,,23,23,29.4,,"",0,0,0,,0,0,,,,,,,,,,30.0000,"01/06/1996","30/09/2000"
"1797-1","Duplo","",1996,"Bonus Bucket",,90,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1802-1","Pirates","",1996,"Tidy Treasure",1,22,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.9900,13.6000,"",""
"1804-1","Castle","Royal Knights",1996,"Crossbow Boat",1,21,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,37.2000,10.0000,"",""
"1806-1","Aquazone","Aquanauts",1996,"Underwater Scooter",1,16,,,,,,042884018061,,,,,"",0,0,0,,0,0,,,,,,,,,9.9900,4.6400,"",""
"1808-1","Town","Special",1996,"Light Aircraft and Ground Support",2,122,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,113.9400,42.7600,"",""
"1809-1","Basic","",1996,"Aeroplane",,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.8500,3.5900,"",""
"1815-1","Town","Paradisa",1996,"Paradisa Lifeguard",2,36,,,,,,,14.4,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,60.0400,48.6800,"01/01/1996","31/12/1997"
"1817-1","Town","Special",1996,"Sea Plane with Hut and Boat",3,135,,15,,,5702010918171,,19.2,9.6,6,,"",0,0,0,,0,0,,,,,,,,,53.9500,47.7200,"01/03/1996","31/12/2001"
"1818-1","Town","Special",1996,"Aircraft and Ground Support Equipment and Vehicle.",3,203,,24,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,133.6200,"",""
"1821-1","Town","Racing",1996,"Rally Racers",3,196,,11,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,125.0000,32.6000,"",""
"1823-1","Basic","",1996,"Yacht",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.1000,0.4100,"",""
"1843-1","Assorted","Bonus/Value pack",1996,"Space/Castle value pack",2,48,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,237.1700,91.5600,"",""
"1843-2","Space","Spyrius",1996,"{Spacecraft}",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1843-3","Castle","Royal Knights",1996,"{Catapult}",,48,,8,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1846-1","Freestyle","",1996,"Freestyle Set",,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.2400,,"",""
"1847-1","Freestyle","",1996,"Freestyle Set",1,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.5000,,"",""
"1853-1","Time Cruisers","",1996,"Hypno Cruiser",2,157,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,118.7200,29.4900,"",""
"1854-1","Town","Special",1996,"House with Roof-Windows",2,144,,23,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,171.5900,138.6400,"",""
"1856-1","Duplo","",1996,"Water Park Tub",,71,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1857-1","Basic","",1996,"Super Value Brick Pack",,950,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,71.9600,"",""
"1858-1","Space","Exploriens",1996,"Droid Scout",1,23,,,,,5702010918584,,,,,,"",0,0,0,,0,0,,,,,,,,,42.1900,7.4800,"",""
"1859-1","Basic","",1996,"Aeroplane",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.2100,1.5000,"",""
"1861-1","Duplo","",1996,"Box of Bricks",,49,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1866-1","Duplo","",1996,"Stack-n-Learn Sampler",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1868-1","Freestyle","",1996,"Freestyle Box",,220,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1869-1","Basic","",1996,"South African Flag",,80,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,1.4300,"",""
"2004-1","Duplo","Primo",1996,"Jumbo Building Tub",1,51,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2005-1","Primo","",1996,"Duplo Primo",1,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2006-1","Duplo","Primo",1996,"Primo Box",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2078-1","Primo","",1996,"Starter Box",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2091-1","Duplo","Primo",1996,"Primo Tumbler",1,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.8800,"",""
"2092-1","Duplo","Primo",1996,"Primo Cannister",1,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2100-1","Basic","",1996,"Souvenir Box",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2119-1","Freestyle","",1996,"Small Freestyle Bucket",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2120-1","Freestyle","",1996,"Freestyle Set",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2140-1","Town","Special",1996,"Roadside Recovery Van and Tow Truck",3,255,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,198.1600,76.5200,"",""
"2146-1","Freestyle","",1996,"Sort and Store Suitcase",,803,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2150-1","Trains","9V",1996,"Train Station",8,599,,73,,,5702010921508,,,,,,"",0,0,0,,0,0,,,,,,,,,493.8100,207.3600,"",""
"2220-1","Duplo","",1996,"Build 'n' Play Fire Theme",3,54,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2221-1","Duplo","",1996,"Build 'n' Play Circus Theme",4,81,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2321-1","Duplo","",1996,"Happy Birthday Building Set",1,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2339-1","Duplo","",1996,"Basic Box",,49,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2346-1","Duplo","",1996,"Train Oval Suitcase",2,54,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2349-1","Duplo","",1996,"Basic Storage Unit",1,41,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2356-1","Duplo","",1996,"Duplo Jumbo Tub",3,117,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2673-1","Duplo","",1996,"Motorcycle Patrol",1,5,,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,8.5600,"",""
"2674-1","Duplo","",1996,"Racing Team",2,7,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"2683-1","Duplo","",1996,"Police Station",3,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,20.1200,"",""
"2685-1","Duplo","",1996,"Water Park",4,47,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2694-1","Duplo","",1996,"Play Farm",3,40,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,29.2800,"",""
"2695-1","Duplo","",1996,"Pony Carriage",1,3,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.9500,2.7100,"",""
"2696-1","Duplo","",1996,"Farm Tractor",1,10,,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,26.8500,12.9600,"",""
"2697-1","Duplo","",1996,"Farm Animals",1,16,,16,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,25.6800,8.9900,"",""
"2698-1","Duplo","",1996,"Farm",,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2699-1","Duplo","",1996,"The DUPLO Farm",4,64,,66,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,119.6000,52.8500,"",""
"2731-1","Duplo","Trains",1996,"Push-Along Play Train",1,9,,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,15.9100,"",""
"2739-1","Duplo","Trains",1996,"Tip Wagon",,10,,6.75,,,5702010927395,,,,,,"",0,0,0,,0,0,,,,,,,,,,6.6300,"",""
"2741-1","Duplo","Trains",1996,"Electric Train Starter Set",2,34,,,,,5702010927418,,,,,,"",0,0,0,,0,0,,,,,,,,,85.7900,42.6900,"",""
"2745-1","Duplo","Trains",1996,"Deluxe Electric Train Set",3,83,,100,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,213.4900,72.4300,"",""
"2781-1","Duplo","",1996,"Bathroom",2,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,34.5900,,"",""
"2791-1","Duplo","",1996,"Playground",2,31,,22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2917-1","Duplo","Toolo",1996,"Aeroplane",1,19,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,33.2100,"",""
"2935-1","Duplo","Toolo",1996,"Fire Engine",3,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,21.5400,"",""
"4002-1","Boats","",1996,"Riptide Racer",1,54,,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.4300,8.0900,"",""
"4012-1","Boats","",1996,"Wave Cops",2,99,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,73.8000,29.4300,"",""
"4022-1","Boats","",1996,"C26 Sea Cutter",3,193,,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,179.9500,43.7300,"",""
"4135-1","Freestyle","",1996,"Freestyle Canister, 3+",,121,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4147-1","Freestyle","",1996,"Freestyle Canister, 4+",,187,,15.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4532-1","Trains","9V",1996,"Manual Level Crossing",1,135,,24,,,5702010945320,,,,,,"",0,0,0,,0,0,,,,,,,,,149.9500,50.8900,"",""
"4559-1","Trains","9V",1996,"Cargo Railway",7,842,,130,,,,,48,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,585.0000,179.0900,"01/07/1996","30/01/1999"
"4565-1","Trains","9V",1996,"Freight and Crane Railway",3,914,,140,,,5702010945658,042884045654,53.2,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,547.0400,196.0800,"01/09/1996","31/12/2002"
"5027-1","Service Packs","Duplo",1996,"Duplo Start / Stop Rail Plus Straight Rail",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.0000,,"",""
"5028-1","Service Packs","Primo",1996,"Duplo Primo Plate 4 x 4 Blue",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.7000,3.4300,"",""
"5029-1","Service Packs","Duplo",1996,"Duplo Family, Caucasian",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.7500,,"",""
"5087-1","Service Packs","Toolo",1996,"Duplo Toolo Wrench",,1,,2.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.2700,,"",""
"5089-1","Service Packs","Duplo",1996,"Duplo Family, African American",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.1800,,"",""
"5090-1","Service Packs","Duplo",1996,"Duplo Family, Asian",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"5091-1","Service Packs","Duplo",1996,"Duplo Family, Hispanic",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,50.0000,"",""
"5110-2","Service Packs","Technic",1996,"Pneumatic Value Pack",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.2000,,"",""
"5128-1","Service Packs","",1996,"Transparent Plates, Bricks, Toolholders",,80,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.2100,,"",""
"5129-1","Service Packs","Space",1996,"Space Accessories (Exploriens)",,25,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,39.9900,,"",""
"5130-1","Service Packs","",1996,"Windows, Seats, Steering Wheels",,14,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.9200,,"",""
"5131-1","Service Packs","",1996,"Hinges, Couplings, Turntables",,27,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.2600,,"",""
"5133-1","Service Packs","Town",1996,"Town Accessories",,47,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.3300,10.0000,"",""
"5140-1","Service Packs","",1996,"Basic Bricks Red",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.9900,,"",""
"5141-1","Service Packs","",1996,"Basic Bricks Blue",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"5142-1","Service Packs","",1996,"Basic Bricks White",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,,"",""
"5143-1","Service Packs","",1996,"Basic Bricks Yellow",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"5144-1","Service Packs","",1996,"Basic Bricks Black",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9900,,"",""
"5145-1","Service Packs","",1996,"Basic Bricks Grey",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,,"",""
"5146-1","Service Packs","",1996,"Plates Assorted Blue",,42,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9900,,"",""
"5147-1","Service Packs","",1996,"Plates Assorted Red",,42,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.9900,,"",""
"5149-1","Service Packs","",1996,"Doors and Windows",,38,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,16.9200,9.1100,"",""
"5151-1","Service Packs","",1996,"Roof Bricks Steep 45 Degrees Red",,59,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.9900,6.8000,"",""
"5152-1","Service Packs","",1996,"Roof Bricks Shallow 25 Degrees Red",,60,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.2900,5.3100,"",""
"5289-1","Service Packs","Technic",1996,"Toggle Joints and Connectors",,64,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.0000,,"",""
"5290-1","Service Packs","Technic",1996,"Plates, Gear Racks",,16,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"",""
"5291-1","Service Packs","Technic",1996,"Lift-Arms, Triangles",,12,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.6100,,"",""
"5292-1","Service Packs","Technic",1996,"Technic Suitcase",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.5000,17.7600,"",""
"5293-1","Service Packs","",1996,"Battery Box - Basic and Technic",,1,,12.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,55.4000,5.3300,"",""
"5309-1","Service Packs","Trains",1996,"Wagon Plate Red 6 x 28",,1,,3,,,5702010953097,,,,,,"",0,0,0,,0,0,,,,,,,,,27.5000,,"",""
"5310-1","Service Packs","Trains",1996,"Light Brick Conductor (9V)",,4,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0000,11.0000,"",""
"5311-1","Service Packs","Trains",1996,"Two 2 x 2 Plates with Wire, 25.6 cm",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.9300,20.0000,"",""
"5395-1","Service Packs","Belville",1996,"Belville Hospital Accessories",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.0500,,"",""
"5396-1","Service Packs","",1996,"Transparent Windows and Bricks",,8,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.5500,,"",""
"5397-1","Service Packs","",1996,"Magnet and Magnet Holder",,12,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,42.5100,19.7900,"",""
"5398-1","Service Packs","",1996,"Decorated Elements",,43,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.5000,15.0000,"",""
"5571-1","Model Team","",1996,"Giant Truck",,1757,,139,,,5702010955718,,,,,,"",0,0,0,,0,0,,,,,,,,,1470.7200,552.9900,"",""
"5820-1","Belville","",1996,"Belville Garden Fun",1,29,,,,,5702010958207,,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,19.4300,11.8100,"01/01/1996","31/12/1998"
"5835-1","Belville","",1996,"Belville Dance Studio",1,36,,,,,,,19.2,19.2,6,,"",0,0,0,,0,0,,,,,,,,,15.0000,20.8000,"01/08/1996","31/12/1998"
"5875-1","Belville","",1996,"Belville Hospital Ward",4,96,,,,,,,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,,44.8100,"01/01/1996","31/12/2001"
"5876-1","Belville","",1996,"Belville Hospital Ward",4,96,,30,,,,,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,,40.8800,"01/08/1996","31/12/1998"
"5895-1","Belville","",1996,"Villa Belville",4,312,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,109.7200,110.0000,"",""
"6024-1","Castle","Dark Forest",1996,"Bandit Ambush",2,59,,6.5,,,5702010960248,042884060244,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,132.6900,50.3900,"01/06/1996","31/12/1998"
"6046-1","Castle","Dark Forest",1996,"Hemlock Stronghold",5,216,,24,,,,042884060466,,,,,"",0,0,0,,0,0,,,,,,,,,550.0000,216.6400,"",""
"6079-1","Castle","Dark Forest",1996,"Dark Forest Fortress",7,464,,50,,,,042884060794,,,,,"",0,0,0,,0,0,,,,,,,,,550.0000,452.5000,"",""
"6104-1","Aquazone","Accessories",1996,"Aquacessories",2,20,,7.25,,,5702010961047,,,,,,"",0,0,0,,0,0,,,,,,,,,49.9900,18.9300,"",""
"6135-1","Aquazone","Aquasharks",1996,"Spy Shark",1,57,,8.75,,,5702010961351,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,20.0000,10.4900,"01/01/1996","31/12/1997"
"6145-1","Aquazone","Aquanauts",1996,"Crystal Crawler",1,96,,12,,,,,19.2,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,121.2500,17.3800,"01/04/1996","31/12/1998"
"6190-1","Aquazone","Aquasharks",1996,"Shark's Crystal Cave",2,258,,50,,,,042884061906,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,480.6300,118.9400,"01/07/1996","31/12/1997"
"6232-1","Pirates","Imperial Armada",1996,"Skeleton Crew",2,28,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,48.3400,11.2300,"",""
"6244-1","Pirates","Imperial Armada",1996,"Armada Sentry",1,71,,8.75,,,,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,100.6700,51.2600,"01/04/1996","31/12/1996"
"6248-1","Pirates","",1996,"Volcano Island",2,119,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,170.1500,51.6100,"",""
"6280-1","Pirates","Imperial Armada",1996,"Armada Flagship",3,284,,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,488.0000,194.2900,"",""
"6289-1","Pirates","",1996,"Red Beard Runner",7,703,,99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,711.8200,257.5400,"",""
"6296-1","Pirates","",1996,"Shipwreck Island",4,216,,29.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,331.3800,102.2200,"",""
"6318-1","Town","Accessories",1996,"Flowers, Trees and Fences",,49,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,28.0000,22.0700,"",""
"6331-1","Town","Flight",1996,"Patriot Jet",2,161,,16.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.9300,12.9300,"",""
"6334-1","Town","Leisure",1996,"Wave Jump Racers",4,181,,20,,,5702010963348,,24,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,90.3700,23.8300,"01/07/1996","31/12/1997"
"6335-1","Town","Racing",1996,"Indy Transport",3,397,,30,,,5702010963355,,,,,,"",0,0,0,,0,0,,,,,,,,,309.0700,54.3400,"",""
"6337-1","Town","Racing",1996,"Fast Track Finish",6,329,,40,,,,,33.6,28.8,6,,"",0,0,0,,0,0,,,,,,,,,312.5400,78.7400,"01/07/1996","31/12/1997"
"6404-1","Town","Paradisa",1996,"Carriage Ride",2,62,,8.75,,,5702010964048,,,,,,"",0,0,0,,0,0,,,,,,,,,79.9900,20.0900,"",""
"6418-1","Town","Paradisa",1996,"Country Club",5,280,,42,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,511.2500,155.6600,"",""
"6491-1","Time Cruisers","",1996,"Rocket Racer",1,58,,4.5,,,,,14.4,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,20.4300,3.1800,"01/07/1996","31/12/1998"
"6492-1","Time Cruisers","",1996,"Hypno Cruiser",2,152,,22,,,,,28.8,24,4.8,,"",0,0,0,,0,0,,,,,,,,,70.0000,24.7500,"01/07/1996","31/12/1998"
"6493-1","Time Cruisers","",1996,"Flying Time Vessel",2,237,,44,,,5702010964932,,38.4,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,112.4700,40.7700,"01/07/1996","31/12/1998"
"6494-1","Time Cruisers","",1996,"Magic Mountain Time Lab",4,504,,64,,,5702010964949,,,,,,"",0,0,0,,0,0,,,,,,,,,237.2000,69.5100,"",""
"6517-1","Town","Leisure",1996,"Water Jet",1,29,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.7400,3.4700,"",""
"6518-1","Town","Coastguard",1996,"Baja Buggy",1,37,,3.5,,,,,9.6,7.2,4.8,,"",0,0,0,,0,0,,,,,,,,,15.1400,5.5300,"01/07/1996","31/12/1997"
"6545-1","Town","Police",1996,"Search N' Rescue",3,286,,26.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,62.6200,18.4100,"",""
"6546-1","Town","Racing",1996,"Slick Racer",1,39,,4,,,5702010965465,,,,,,"",0,0,0,,0,0,,,,,,,,,33.6600,6.6700,"",""
"6563-1","Town","Leisure",1996,"Gator Landing",3,233,,27.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,118.8700,28.3300,"",""
"6581-1","Town","Construction",1996,"Dig 'N' Dump",2,127,,13.25,,,,,19.2,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,54.5900,11.8200,"01/07/1996","31/12/1997"
