Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"10510-1","Duplo","Disney Planes",2013,"Ripslinger's Air Race",2,40,19.99,24.99,24.99,29.99,5702014973442,673419190930,35.4076,19.1008,11.811,0.56,"",0,0,0,,0,0,,,,,,,,,18.5200,23.6300,"",""
"10511-1","Duplo","Disney Planes",2013,"Skipper's Flight School",3,53,29.99,39.99,39.99,,5702014973459,673419190947,38.2,26.2,9.4,0.74,"",0,0,0,,0,0,,,,,,,,,67.6400,34.9500,"01/07/2013","31/12/2014"
"10512-1","Duplo","Jake and the Never Land Pirates",2013,"Jake's Treasure Hunt",1,22,9.99,14.99,14.99,,5702014973381,673419190886,26.2,14.1,7.2,0.26,"",0,0,0,,0,0,,,,,,,,,15.0200,8.9500,"",""
"10513-1","Duplo","Jake and the Never Land Pirates",2013,"Never Land Hideout",2,37,19.99,24.99,24.99,,5702014973404,673419190909,35.4,19.1,9.1,0.52,"",0,0,0,,0,0,,,,,,,,,41.0900,14.9900,"01/06/2013","31/12/2014"
"10514-1","Duplo","Jake and the Never Land Pirates",2013,"Jake's Pirate Ship Bucky",2,56,39.99,39.99,39.99,49.99,5702014973411,673419190916,48.006,28.194,11.811,1.1,"",0,0,0,,0,0,,,,,,,,,74.5900,37.6400,"01/06/2013","31/12/2015"
"10515-1","Duplo","Disney Princess",2013,"Ariel's Undersea Castle",1,39,19.99,29.99,29.99,,5702014973466,673419190954,28.2,26.2,9.6,0.62,"",0,0,0,,0,0,,,,,,,,,71.3400,36.4700,"01/01/2013","31/12/2014"
"10516-1","Duplo","Disney Princess",2013,"Ariel's Magical Boat Ride",2,30,14.99,14.99,17.99,,5702014973473,673419190961,26.2,19.1,9.1,0.41,"",0,0,0,,0,0,,,,,,,,,22.8900,24.1200,"",""
"10517-1","Duplo","",2013,"My First Garden",1,38,9.99,12.99,12.99,,5702014972742,673419190466,19.1,19.1,12.8,0.5,"",0,0,0,,0,0,,,,,,,,,50.0000,17.0500,"",""
"10518-1","Duplo","Construction",2013,"My First Construction Site",2,43,14.99,19.99,19.99,19.99,5702014972759,673419190473,28.194,26.1874,9.5504,0.72,"",0,0,0,,0,0,,,,,,,,,25.1000,,"",""
"10519-1","Duplo","",2013,"Garbage Truck",1,16,15.99,19.99,24.99,,5702014999428,673419215886,,,,,"",0,0,0,,0,0,,,,,,,,,33.1900,17.1700,"",""
"10520-1","Duplo","",2013,"Big Front Loader",1,12,15.99,19.99,24.99,,5702014999435,673419215893,,,,,"",0,0,0,,0,0,,,,,,,,,51.1000,17.5500,"",""
"10550-1","Duplo","Circus",2013,"Circus Transport",1,9,14.99,19.99,24.99,,5702014973312,,,,,0.41,"",0,0,0,,0,0,,,,,,,,,13.9900,,"",""
"10552-1","Duplo","",2013,"Creative Cars",,40,14.99,19.99,19.99,14.99,5702014972766,673419215862,28.194,26.1874,9.5504,0.81,"",0,0,0,,0,0,,,,,,,,,33.2800,14.0000,"",""
"10553-1","Duplo","",2013,"Toddler Build and Play Cubes",,17,9.99,12.99,12.99,,5702014973176,673419190497,19.1,19.1,12.8,0.44,"",0,0,0,,0,0,,,,,,,,,16.6300,10.0000,"",""
"10554-1","Duplo","",2013,"Toddler Build and Pull Along",,15,14.99,14.99,14.99,19.99,5702014973183,673419190503,24.6126,13.0048,17.7038,0.53,"",0,0,0,,0,0,,,,,,,,,17.9000,10.0000,"",""
"10555-1","Duplo","",2013,"Creative Bucket",,65,19.99,29.99,39.99,,5702014973190,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"10556-1","Duplo","",2013,"Creative Chest",2,106,39.99,44.99,49.99,,5702014973220,,41,28,19.5,,"",0,0,0,,0,0,,,,,,,,,27.7600,,"01/06/2013","31/12/2013"
"10557-1","Duplo","",2013,"Giant Tower",,200,49.99,59.99,69.99,,5702014973237,673419190756,,,,,"",0,0,0,,0,0,,,,,,,,,75.7100,,"",""
"10558-1","Duplo","Trains",2013,"Number Train",1,31,12.99,19.99,19.99,19.99,5702015154130,673419215879,35.4076,19.1008,9.0932,0.59474,"",0,0,0,,0,0,,,,,,,,,22.5800,15.3900,"",""
"10559-1","Duplo","",2013,"A Fairy Tale",,15,9.99,12.99,15.99,,5702015061148,673419201889,21.2,20.3,7.1,0.21,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"10560-1","Duplo","",2013,"Peekaboo Jungle",,13,9.99,12.99,15.99,,5702015061162,673419201896,21.2,20.3,7.1,0.2,"",0,0,0,,0,0,,,,,,,,,14.8900,10.0000,"",""
"10561-1","Duplo","",2013,"Toddler Starter Building Set",,37,17.99,19.99,19.99,,5702014973374,673419190879,19.1,26.1,12.8,0.74,"",0,0,0,,0,0,,,,,,,,,26.0000,,"",""
"10655-1","Bricks and More","",2013,"LEGO Monster Trucks",3,197,14.99,19.99,24.99,,5702014972292,673419190046,26.2,19.1,7.2,0.45,"",0,0,0,,0,0,,,,,,,,,29.1600,21.0000,"01/01/2013","31/12/2013"
"10656-1","Bricks and More","",2013,"My First LEGO Princess",1,88,6.99,9.99,12.99,,5702014972308,673419190152,15.7,14.1,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,14.9900,10.5300,"",""
"10657-1","Bricks and More","",2013,"My First LEGO Set",1,148,9.99,14.99,19.99,,5702014972315,,19.1,14.7,12.8,,"",0,0,0,,0,0,,,,,,,,,12.8100,13.6300,"01/01/2013","31/12/2013"
"10659-1","Bricks and More","",2013,"Suitcase",2,146,19.99,24.99,29.99,24.99,5702014972322,673419215206,28.5,26.2,6.4,0.79,"",0,0,0,,0,0,,,,,,,,,31.0600,8.0000,"01/01/2013","31/12/2014"
"10660-1","Bricks and More","",2013,"Pink Suitcase",2,151,19.99,24.99,29.99,,5702014972339,673419215213,28.5,26.2,6.4,0.8,"",0,0,0,,0,0,,,,,,,,,26.4100,7.7300,"01/01/2013","31/12/2014"
"10661-1","Bricks and More","",2013,"My First LEGO Fire Station",1,90,6.99,9.99,12.99,,5702014972476,673419190190,15.7,14.1,6.1,0.16,"",0,0,0,,0,0,,,,,,,,,23.0200,6.9500,"",""
"10662-1","Bricks and More","",2013,"LEGO Creative Bucket",,607,19.99,29.99,39.99,,5702014972490,673419190206,22.7076,27.7114,22.7076,1.01,"",0,0,0,,0,0,,,,,,,,,49.9900,29.1300,"01/01/2013","31/12/2014"
"10663-1","Bricks and More","",2013,"Creative Chest",3,609,39.99,,,,5702014972506,,41,19.5,28,,"",0,0,0,,0,0,,,,,,,,,104.0600,50.5900,"01/06/2013","31/12/2013"
"10664-1","Bricks and More","",2013,"Creative Tower",,1600,49.99,,,,5702014972513,673419190220,,,,2.34,"",0,0,0,,0,0,,,,,,,,,85.0000,,"",""
"10937-1","DC Comics Super Heroes","Batman",2013,"Batman: Arkham Asylum Breakout",8,1619,129.99,159.99,209.99,,5702014973398,,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,205.7100,181.8600,"01/01/2013","31/12/2014"
"11900-1","City","Book Parts",2013,"Brickmaster City parts",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"11901-1","Ninjago","Book Parts",2013,"Brickmaster Ninjago parts",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"11902-1","Friends","",2013,"Brickmaster Friends: Treasure Hunt in Heartlake City parts",2,95,18.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.6500,11.5000,"",""
"11903-1","Ninjago","Book Parts",2013,"Brickmaster Ninjago: Fight the Power of the Snakes parts",,156,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.0000,"",""
"11904-1","Legends of Chima","",2013,"Brickmaster Legends of Chima: The Quest for Chi parts",2,187,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.0300,4.0000,"",""
"11905-1","Star Wars","The Clone Wars",2013,"Brickmaster Star Wars: Battle for the Stolen Crystals parts",2,189,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,34.9900,24.9500,"",""
"20214-1","Master Builder Academy","",2013,"Adventure Designer",,638,,79.99,,,,673419198592,,,,,"",0,0,0,,0,0,,,,,,,,,109.0000,70.0000,"",""
"20215-1","Master Builder Academy","",2013,"Invention Designer",3,675,,79.99,,,,673419198585,,,,,"",0,0,0,,0,0,,,,,,,,,84.9900,80.0000,"",""
"20216-1","Master Builder Academy","",2013,"Robot & Micro Designer",,383,,49.99,,,,673419201728,,,,,"",0,0,0,,0,0,,,,,,,,,85.4500,53.5100,"",""
"20217-1","Master Builder Academy","",2013,"Action Designer",,576,,79.99,,,,673419201735,,,,,"",0,0,0,,0,0,,,,,,,,,97.7100,90.0700,"",""
"21015-1","Architecture","Landmark Series",2013,"The Leaning Tower of Pisa",,345,29.99,34.99,44.99,34.99,5702014842373,,26.2,19.1,6.1,0.47,"",0,0,0,,0,0,,,,,,,,,106.5400,53.2200,"01/06/2013","31/12/2015"
"21017-1","Architecture","Architect Series",2013,"Imperial Hotel",,1188,99.99,129.99,159.99,119.99,5702014973107,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,182.6000,124.6500,"01/03/2013","31/12/2015"
"21018-1","Architecture","Landmark Series",2013,"United Nations Headquarters",,597,49.99,49.99,59.99,49.99,5702014973114,673419190718,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,140.5100,80.1500,"01/10/2013","31/12/2015"
"21021-1","Architecture","Landmark Series",2013,"Marina Bay Sands",,602,,,,,5702015161077,,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,815.2300,400.9900,"01/12/2013","31/12/2013"
"21050-1","Architecture","Miscellaneous",2013,"Architecture Studio",,1210,159.99,159.99,,159.99,5702015342582,673419202459,,,,2.72,"",0,0,0,,0,0,,,,,,,,,370.4100,190.6500,"",""
"21103-1","Ideas","Licensed",2013,"The DeLorean Time Machine",2,401,34.99,34.99,44.99,39.99,5702015064835,,26,18.8,6,,"",0,0,0,,0,0,,,,,,,,,183.7500,125.7500,"01/08/2013","31/12/2014"
"21105-1","Minecraft","Micro World",2013,"The Village",3,466,29.99,34.99,44.99,,5702015149112,,12.2,14.1,12.2,,"",0,0,0,,0,0,,,,,,,,,66.3900,27.8000,"01/09/2013","31/12/2014"
"21106-1","Minecraft","Micro World",2013,"The Nether",3,469,29.99,34.99,44.99,,5702015149129,673419215558,12.2,14.1,12.2,,"",0,0,0,,0,0,,,,,,,,,58.4000,22.2300,"01/09/2013","31/12/2014"
"30066-0","Duplo","",2013,"Circus {Random Bag}",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30066-2","Duplo","",2013,"Circus - Lion Tamer",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30066-3","Duplo","",2013,"Circus - Lion",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30066-4","Duplo","",2013,"Circus - Girl",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30066-5","Duplo","",2013,"Circus - Clown",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30066-6","Duplo","",2013,"Circus - Rabbit",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"30106-1","Friends","",2013,"Ice Cream Stand",1,34,,4.99,,,5702014964044,673419188777,17,17,0.7,0.03,"",0,0,0,,0,0,,,,,,,,,5.2000,3.1300,"01/01/2013","31/12/2013"
"30107-1","Friends","",2013,"Birthday Party",1,39,,,,,5702014964051,673419188784,17,17,0.6,,"",0,0,0,,0,0,,,,,,,,,6.4600,2.5000,"01/01/2013","31/12/2013"
"30108-1","Friends","Summer",2013,"Summer Picnic",1,33,,,,,5702014964068,673419188791,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,5.4900,2.0000,"01/01/2013","31/12/2013"
"30166-1","DC Comics Super Heroes","Batman",2013,"Robin and Redbird Cycle",1,40,,4.99,,,,673419193979,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,14.9300,11.3500,"01/01/2013","31/12/2013"
"30167-1","Marvel Super Heroes","The Avengers",2013,"Iron Man vs. Fighting Drone",1,24,,4.99,,,5702014994331,673419193986,17,17,0.4,,"",0,0,0,,0,0,,,,,,,,,19.1500,10.0000,"01/01/2013","31/12/2013"
"30168-1","Marvel Super Heroes","Iron Man 3",2013,"Gun mounting system",1,17,,,,,5702015071352,673419202763,,,,,"",0,0,0,,0,0,,,,,,,,,67.8800,54.0000,"",""
"30183-1","Creator","Promotional",2013,"Little Car",,45,,,,,5702014966475,673419188807,14,14,1.2,,"",0,0,0,,0,0,,,,,,,,,3.8100,2.2700,"01/01/2013","31/12/2013"
"30184-1","Creator","Miscellaneous",2013,"Little Helicopter",,56,,,,,5702014966482,673419201773,17,17,1,,"",0,0,0,,0,0,,,,,,,,,6.0900,2.6300,"01/01/2013","31/12/2013"
"30185-1","Creator","Promotional",2013,"Little Eagle",,48,,,,,5702014966499,673419188821,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,10.9400,5.0000,"01/01/2013","31/12/2013"
"30186-1","Creator","Seasonal",2013,"Christmas Tree",,51,,,,,,673419188838,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,14.4600,4.6700,"01/06/2013","31/12/2013"
"30215-1","The Hobbit","The Desolation of Smaug",2013,"Legolas Greenleaf",1,33,,,,,5702015128032,673419212489,14,17,0.8,0.02,"",0,0,0,"Yes",1,1,,,,,,,,,11.8800,15.6300,"01/12/2013","31/12/2014"
"30216-1","The Hobbit","The Desolation of Smaug",2013,"Lake-town Guard",1,31,,4.99,,,,673419212496,14,17,0.8,,"",0,0,0,"Yes",1,1,,,,,,,,,21.0400,8.1600,"01/12/2013","31/12/2014"
"30220-1","City","Fire",2013,"Fire Speedboat",1,40,,,,,5702014960916,673419188180,17,17,1,,"",0,0,0,,0,0,,,,,,,,,6.3600,4.0000,"01/01/2013","31/12/2013"
"30221-1","City","Fire",2013,"Fire Car",1,37,,,,,5702014960893,673419188197,14,14,1.8,,"",0,0,0,,0,0,,,,,,,,,8.2600,2.9500,"01/01/2013","31/12/2013"
"30222-1","City","Police",2013,"Police Helicopter",1,33,,,,,5702014960909,673419188203,17,17,1,,"",0,0,0,,0,0,,,,,,,,,3.8600,2.2500,"01/01/2013","31/12/2013"
"30224-1","City","General",2013,"Ride-On Lawn Mower",1,42,,,,,5702014974074,673419190732,14,14,1.1,,"",0,0,0,,0,0,,,,,,,,,16.6000,10.0000,"01/06/2013","31/12/2013"
"30225-1","City","Coast Guard",2013,"Coast Guard Seaplane",1,37,,3.99,,,5702014992405,673419189002,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,5.2200,2.8600,"01/06/2013","31/12/2013"
"30230-1","Space","Galaxy Squad",2013,"Mini Mech",1,28,,3.99,,,5702014967359,673419187817,,,,,"",0,0,0,,0,0,,,,,,,,,4.9200,2.9000,"",""
"30231-1","Space","Galaxy Squad",2013,"Space Insectoid",1,27,,3.49,,,5702014967366,673419187824,,,,,"",0,0,0,,0,0,,,,,,,,,7.2500,6.7500,"",""
"30240-1","Star Wars","The Clone Wars",2013,"Z-95 Headhunter",,54,,4.99,,,5702014966642,673419188135,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,5.5300,2.8800,"01/01/2013","31/12/2013"
"30241-1","Star Wars","The Clone Wars",2013,"Mandalorian Fighter",,49,,4.99,,,5702014966659,673419188142,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,16.5900,2.7700,"01/01/2013","31/12/2013"
"30242-1","Star Wars","The Clone Wars",2013,"Republic Frigate",,45,,4.99,6.99,,5702014966666,673419189255,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,9.0800,5.6600,"01/01/2013","31/12/2013"
"30243-1","Star Wars","The Clone Wars",2013,"Umbaran MHC",,49,,,,,,673419189262,14,14,1.2,,"",0,0,0,,0,0,,,,,,,,,6.6900,3.1500,"01/01/2013","31/12/2013"
"30250-1","Legends of Chima","",2013,"Ewar's Acro Fighter",1,33,,3.99,,,5702014976368,673419192286,14,14,0.8,,"",0,0,0,,0,0,,,,,,,,,4.5400,2.0900,"01/01/2013","31/12/2013"
"30251-1","Legends of Chima","",2013,"Winzar's Pack Patrol",1,38,,,,,5702014977464,673419192293,17,17,0.6,,"",0,0,0,,0,0,,,,,,,,,3.5700,2.8500,"01/01/2013","31/12/2013"
"30252-1","Legends of Chima","",2013,"Crug's Swamp Jet",1,23,,,,,5702014977679,,14,14,0.9,,"",0,0,0,,0,0,,,,,,,,,5.3000,3.1100,"01/01/2013","31/12/2013"
"30253-1","Legends of Chima","",2013,"Leonidas' Jungle Dragster",1,30,,,,,5702014977686,673419192316,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,4.8200,3.0500,"01/01/2013","31/12/2013"
"30254-1","Legends of Chima","",2013,"Razcal's Double-Crosser",1,36,,,,,,673419192323,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,4.4500,3.9800,"01/01/2013","31/12/2013"
"30255-1","Legends of Chima","",2013,"Crawley",1,11,,,,,5702015003025,673419200509,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,3.0100,"",""
"30260-1","The Lone Ranger","",2013,"Lone Ranger's Pump Car",1,24,,3.99,,,5702015008952,,14,14,0.7,,"",0,0,0,,0,0,,,,,,,,,7.9500,3.0600,"01/04/2013","31/12/2013"
"30261-1","The Lone Ranger","",2013,"Tonto's Campfire",1,20,,,,,,673419196802,17,17,0.5,0.01,"",0,0,0,,0,0,,,,,,,,,19.0300,11.7900,"01/04/2013","31/12/2013"
"30270-1","Teenage Mutant Ninja Turtles","TV Series",2013,"Kraang's Turtle Target Practice ",1,36,,3.99,,,,673419201957,14,14,0.8,,"",0,0,0,,0,0,,,,,,,,,5.5400,2.3700,"01/07/2013","31/12/2013"
"31000-1","Creator","3 in 1",2013,"Mini Speeder",,65,4.99,6.99,8.99,,5702014972032,673419189866,10.2,14.4,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,8.2900,3.0700,"",""
"31001-1","Creator","3 in 1",2013,"Mini Skyflyer",,62,4.99,6.99,8.99,,5702014972049,673419189880,10.2,14.4,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,8.0600,3.8400,"",""
"31002-1","Creator","3 in 1",2013,"Super Racer",,121,9.99,14.99,17.99,,5702014971943,673419189774,19.1,14.1,4.6,0.22,"",0,0,0,,0,0,,,,,,,,,13.4000,3.9300,"",""
"31003-1","Creator","3 in 1",2013,"Red Rotors",,145,9.99,14.99,17.99,,5702014971950,673419189781,19.1,14.1,4.6,0.21,"",0,0,0,,0,0,,,,,,,,,18.2800,4.6400,"01/01/2013","31/12/2014"
"31004-1","Creator","3 in 1",2013,"Fierce Flyer",,166,9.99,14.99,17.99,,5702014971882,673419189712,19.1,14.1,4.6,0.2,"",0,0,0,,0,0,,,,,,,,,26.2200,8.9800,"",""
"31005-1","Creator","3 in 1",2013,"Construction Hauler",,256,12.99,17.99,19.99,,5702014971967,673419189798,26.2,14.1,4.8,0.34,"",0,0,0,,0,0,,,,,,,,,36.2000,10.0700,"",""
"31006-1","Creator","3 in 1",2013,"Highway Speedster",,286,14.99,24.99,29.99,,5702014971974,673419189804,26.2,19.1,7.2,0.51,"",0,0,0,,0,0,,,,,,,,,27.4800,10.9900,"01/01/2013","31/12/2014"
"31007-1","Creator","3 in 1",2013,"Power Mech",,223,14.99,19.99,24.99,,5702014972001,673419189835,26.2,19.1,4.6,0.39,"",0,0,0,,0,0,,,,,,,,,40.0000,13.2200,"",""
"31008-1","Creator","3 in 1",2013,"Thunder Wings",,235,14.99,19.99,24.99,,5702014972018,673419189842,26.2,19.1,6.1,0.48,"",0,0,0,,0,0,,,,,,,,,35.5800,9.4900,"",""
"31009-1","Creator","3 in 1",2013,"Small Cottage",1,271,19.99,24.99,29.99,,5702014971523,673419189651,28.2,26.2,6.4,0.64,"",0,0,0,,0,0,,,,,,,,,34.1600,24.4500,"01/01/2013","31/12/2014"
"31010-1","Creator","3 in 1",2013,"Treehouse",1,356,24.99,29.99,39.99,29.99,5702014971554,673419189682,28.194,26.1874,6.4008,0.74,"",0,0,0,,0,0,,,,,,,,,49.6400,21.5300,"01/06/2013","31/12/2015"
"31011-1","Creator","3 in 1",2013,"Aviation Adventures",,618,49.99,59.99,79.99,,5702014972025,673419189859,37.8,35.4,7.1,1.22,"",0,0,0,,0,0,,,,,,,,,67.5300,37.4500,"01/06/2013","31/12/2014"
"31012-1","Creator","3 in 1",2013,"Family House",2,756,59.99,69.99,89.99,,5702014971561,673419189699,37.8,35.4,9.4,1.59,"",0,0,0,,0,0,,,,,,,,,148.7800,77.9000,"01/06/2013","31/12/2014"
"31313-1","Mindstorms","EV3",2013,"Mindstorms EV3",,601,299.99,349.99,399.99,341.17,5702014982734,673419193054,48.006,37.7952,7.0612,1.796224,"",0,0,0,,0,0,,,,,,,,,418.4200,239.6400,"01/09/2013","31/07/2020"
"40051-1","Seasonal","Valentine's Day",2013,"Valentine's Day Heart Box",,54,3.99,4.99,6.99,,,673419183758,,,,,"",0,0,0,,0,0,,,,,,,,,21.9400,9.5000,"",""
"40052-1","Seasonal","Spring",2013,"Springtime Scene",2,88,6.99,7.99,9.99,,,673419183765,,,,,"",0,0,0,,0,0,,,,,,,,,13.4500,11.3100,"",""
"40053-1","Seasonal","Easter",2013,"Easter Bunny with Basket",,96,3.99,4.99,6.99,,,673419183772,,,,,"",0,0,0,,0,0,,,,,,,,,17.8500,9.8700,"",""
"40054-1","Seasonal","Summer",2013,"Summer Scene",1,40,3.99,4.99,6.99,,,673419183789,,,,,"",0,0,0,,0,0,,,,,,,,,17.2800,13.4900,"",""
"40055-1","Seasonal","Halloween",2013,"Halloween Pumpkin",,52,3.99,4.99,6.99,,,673419183796,,,,,"",0,0,0,,0,0,,,,,,,,,15.1800,7.9900,"",""
"40056-1","Seasonal","Thanksgiving",2013,"Thanksgiving Feast",2,46,6.99,7.99,9.99,,,673419183802,,,,,"",0,0,0,,0,0,,,,,,,,,18.9800,14.2900,"",""
"40057-1","Seasonal","Fall",2013,"Fall Scene",3,72,6.99,7.99,9.99,,,673419183819,20,17,1.5,,"",0,0,0,,0,0,,,,,,,,,17.4100,12.0000,"01/01/2013","31/12/2013"
"40058-1","Seasonal","Christmas",2013,"Decorating the Tree",2,110,6.99,7.99,9.99,,,673419183826,20,17,1.5,,"",0,0,0,,0,0,,,,,,,,,18.2800,11.3300,"01/01/2013","31/12/2014"
