Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"3388-1","Island Xtreme Stunts","",2003,"Beach Dude",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,23.8400,,"",""
"3389-1","Sports","Gravity Games",2003,"Skater Boy",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.3200,15.0000,"",""
"3390-1","Sports","Basketball",2003,"Street Basket",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.3200,,"",""
"3391-1","Alpha Team","Mission Deep Sea",2003,"Dash the Diver",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,25.0000,,"",""
"3420-2","Sports","Football",2003,"Championship Challenge II (Bayern Munich FC Edition)",12,389,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3422-2","Sports","Football",2003,"Shoot 'n' Save (Bayern Munich FC Edition)",2,110,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3427-1","Sports","Basketball",2003,"NBA Slam Dunk",1,53,4.99,8,,,,673419018333,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,41.0800,12.9700,"01/01/2003","01/06/2004"
"3428-1","Sports","Basketball",2003,"One vs One Action",2,39,7.99,10,,,,673419018340,19.2,14.4,6,,"",0,0,0,,0,0,,,,,,,,,34.0000,27.7400,"01/01/2003","30/06/2004"
"3429-1","Sports","Basketball",2003,"Ultimate Defense",2,82,9.99,15,,,5702014264984,,19.2,19.2,6,,"",0,0,0,,0,0,,,,,,,,,31.0400,23.4500,"01/01/2003","31/12/2003"
"3430-1","Sports","Basketball",2003,"Spin & Shoot",2,71,9.99,,,,5702014265097,,19.2,19.2,6,,"",0,0,0,,0,0,,,,,,,,,34.7900,27.8800,"01/01/2003","31/12/2003"
"3431-1","Sports","Basketball",2003,"Street Ball 2 vs 2",4,186,14.99,20,,,5702014265103,673419018371,28.8,19.2,7.2,0.45,"",0,0,0,,0,0,,,,,,,,,64.7200,36.9400,"01/01/2003","31/12/2004"
"3432-1","Sports","Basketball",2003,"NBA Challenge",10,451,39.99,50,,,,673419018388,48,28.8,9.6,1.18,"",0,0,0,,0,0,,,,,,,,,236.5000,66.1400,"01/01/2003","31/12/2004"
"3433-1","Sports","Basketball",2003,"The Ultimate NBA Arena",10,491,69.99,80,,,5702014265127,,48,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,463.9700,249.2500,"01/02/2003","01/06/2004"
"3440-1","Sports","Basketball",2003,"NBA Jam Session Co-Pack",2,70,,20,,,,673419020626,26.5,20.5,20,,"",0,0,0,,0,0,,,,,,,,,44.9500,37.6700,"01/01/2003","31/12/2003"
"3500-1","Sports","Basketball",2003,"Kobe Bryant",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,79.9500,75.0000,"",""
"3511-1","Explore","Imagination",2003,"Funny Crocodile",,16,8.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.3100,,"",""
"3512-1","Explore","Imagination",2003,"Funny Giraffe",,21,7.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.5300,,"",""
"3513-1","Explore","Imagination",2003,"Funny Lion",,23,8.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.9200,,"",""
"3514-1","Explore","Imagination",2003,"Rhino and Lion",,30,12.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,33.9000,,"",""
"3515-1","Explore","Imagination",2003,"African Adventures",,52,19.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,67.9800,,"",""
"3517-1","Explore","Imagination",2003,"Blue Deer",,10,2.99,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.3600,13.1500,"",""
"3518-1","Explore","Imagination",2003,"Yellow Duck",,11,2.99,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.4100,,"",""
"3519-1","Explore","Imagination",2003,"Green Parrot",,10,2.99,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3529-1","Sports","Basketball",2003,"Pau Gasol",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.9800,,"",""
"3530-1","Sports","Basketball",2003,"Tony Parker",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.6300,,"",""
"3535-1","Sports","Gravity Games",2003,"Skateboard Street Park",1,69,7.99,10,,,,673419018838,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,54.4000,8.0100,"01/08/2003","30/06/2004"
"3536-1","Sports","Gravity Games",2003,"Snowboard Big Air Comp",1,82,9.99,15,,,5702014266056,,19.2,19.2,9.6,,"",0,0,0,,0,0,,,,,,,,,69.5000,24.9000,"01/08/2003","31/12/2004"
"3537-1","Sports","Gravity Games",2003,"Skateboard Vert Park Challenge",2,88,14.99,20,,,,673419018852,28.8,19.2,7.2,,"",0,0,0,,0,0,,,,,,,,,62.5000,29.8400,"01/08/2003","31/12/2004"
"3538-1","Sports","Gravity Games",2003,"Snowboard Boarder Cross Race",2,195,19.99,30,,,,673419018869,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,136.3400,38.8400,"01/08/2003","31/12/2004"
"3540-1","Sports","Hockey",2003,"Puck Passer",,44,4.99,8,,,5702014265967,,8.8,18.4,8.8,,"",0,0,0,,0,0,,,,,,,,,10.0200,4.0000,"01/04/2003","31/12/2004"
"3541-1","Sports","Hockey",2003,"Slap Shot",,45,4.99,8,,,,673419018777,8.8,18.4,8.8,,"",0,0,0,,0,0,,,,,,,,,12.0100,5.9000,"01/04/2003","31/12/2004"
"3542-1","Sports","Hockey",2003,"Flip Shot",,46,4.99,8,,,5702014265981,673419018784,8.8,18.4,8.8,,"",0,0,0,,0,0,,,,,,,,,20.3000,7.9900,"01/04/2003","31/12/2004"
"3543-1","Sports","Hockey",2003,"Slammer Goalie",,45,4.99,8,,,5702014265998,673419018791,8.8,18.4,8.8,,"",0,0,0,,0,0,,,,,,,,,15.8800,7.0000,"01/04/2003","31/12/2004"
"3544-1","Sports","Hockey",2003,"Game Set",,154,14.99,15,,,5702014266001,,28.8,19.2,6,,"",0,0,0,,0,0,,,,,,,,,34.0000,12.2000,"01/04/2003","31/12/2004"
"3545-1","Sports","Hockey",2003,"Puck Feeder",,152,14.99,,,,5702014266018,673419018814,28.8,19.2,7.2,,"",0,0,0,,0,0,,,,,,,,,50.0000,15.0000,"01/04/2003","31/12/2003"
"3548-1","Sports","Basketball",2003,"Slam Dunk Trainer",1,19,1.99,4,,,5702014265233,,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,15.0000,8.8500,"15/03/2003","31/12/2003"
"3549-1","Sports","Basketball",2003,"Practice Shooting",1,17,1.99,4,,,5702014265240,,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,20.0000,8.2000,"15/03/2003","31/12/2003"
"3550-1","Sports","Basketball",2003,"Jump and Shoot",1,17,1.99,4,,,,673419018500,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,21.5500,6.5000,"15/03/2003","31/12/2003"
"3557-1","Sports","Hockey",2003,"Blue Player and Goal",,33,1.99,4,,,5702014266346,673419019019,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,9.9900,1.8200,"15/09/2003","31/12/2003"
"3558-1","Sports","Hockey",2003,"Red Player and Goal",,33,1.99,4,,,,673419019026,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,5.4900,1.8200,"15/09/2003","31/12/2003"
"3559-1","Sports","Hockey",2003,"Red and Blue Player",,40,1.99,4,,,5702014266360,673419019033,9.6,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,5.0000,3.4800,"15/09/2003","31/12/2003"
"3560-1","Sports","Basketball",2003,"NBA Collectors #1",3,12,4.99,8,,,5702014265134,673419018401,,,,,"",0,0,0,,0,0,,,,,,,,,18.4600,20.5900,"",""
"3561-1","Sports","Basketball",2003,"NBA Collectors #2",3,12,4.99,8,,,5702014265141,673419018418,,,,,"",0,0,0,,0,0,,,,,,,,,29.5800,37.4000,"",""
"3562-1","Sports","Basketball",2003,"NBA Collectors #3",3,13,4.99,8,,,5702014265158,673419018425,,,,,"",0,0,0,,0,0,,,,,,,,,32.1500,24.3300,"",""
"3563-1","Sports","Basketball",2003,"NBA Collectors #4",3,12,4.99,8,,,5702014265165,,,,,,"",0,0,0,,0,0,,,,,,,,,61.4400,20.5300,"",""
"3564-1","Sports","Basketball",2003,"NBA Collectors #5",3,12,4.99,8,,,5702014265189,673419018449,,,,,"",0,0,0,,0,0,,,,,,,,,26.9800,24.3400,"",""
"3565-1","Sports","Basketball",2003,"NBA Collectors #6",3,12,4.99,8,,,,673419018456,,,,,"",0,0,0,,0,0,,,,,,,,,17.0000,24.3300,"",""
"3566-1","Sports","Basketball",2003,"NBA Collectors #7",3,12,4.99,8,,,,673419018463,,,,,"",0,0,0,,0,0,,,,,,,,,38.0000,23.9700,"",""
"3567-1","Sports","Basketball",2003,"NBA Collectors #8",3,12,4.99,8,,,5702014265226,673419018470,,,,,"",0,0,0,,0,0,,,,,,,,,22.2800,15.0000,"",""
"3584-1","Sports","Basketball",2003,"Rapid Return",1,47,5.49,8,,,5702014267770,673419019378,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,20.8200,18.1000,"01/01/2003","31/12/2003"
"3585-1","Sports","Gravity Games",2003,"Snowboard Super Pipe",2,227,39.99,50,,,,673419019385,48,28.8,11.4,,"",0,0,0,,0,0,,,,,,,,,228.6000,89.0000,"01/08/2003","01/06/2004"
"3586-1","Explore","Logic",2003,"Stunt Plane",1,9,5.99,6,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,37.1000,,"",""
"3587-1","Explore","Logic",2003,"Mini Dozer",1,15,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,46.6900,17.0000,"",""
"3588-1","Explore","Logic",2003,"Heavy Truck",1,18,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.6600,39.0000,"",""
"3589-1","Explore","Logic",2003,"Chopper",1,22,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.9800,50.0000,"",""
"3590-1","Explore","Logic",2003,"Drill",1,24,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.1900,25.4000,"",""
"3655-1","Explore","Together",2003,"Fire Action",2,11,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.8900,11.7700,"",""
"3656-1","Explore","Together",2003,"Police Action",4,32,24.99,40,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.8000,45.0000,"",""
"3657-1","Explore","Together",2003,"Fire Fighters",4,35,37.99,40,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3696-1","Explore","Together",2003,"Tow-Me Truck",1,5,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.5900,"",""
"3697-1","Explore","Together",2003,"Fearless Fire Fighter",1,5,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,3.4200,"",""
"3698-1","Explore","Together",2003,"Friendly Police Car",1,4,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3699-1","Explore","Together",2003,"Happy Constructor",1,9,8.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,9.0000,"",""
"3700-1","Explore","Together",2003,"Emergency Vehicles Set",3,9,14.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4013-1","Creator","Bucket",2003,"Create and Imagine",,1000,27.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.4000,22.9100,"",""
"4014-1","Creator","",2003,"Creator",,500,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.9600,,"",""
"4023-1","Creator","",2003,"Fun and Adventure",1,55,3.49,4,,,5702014264007,673419018005,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,,4.1900,"01/04/2003","31/12/2003"
"4024-1","Creator","Seasonal",2003,"Advent Calendar",,344,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,33.7200,20.0000,"",""
"4026-1","Creator","",2003,"Create Your Dreams",,100,3.99,3.5,,,,673419018012,8.8,19.5,8.8,,"",0,0,0,,0,0,,,,,,,,,7.0000,4.1600,"01/06/2003","31/12/2004"
"4027-1","Creator","",2003,"Build and Imagine",,100,3.99,3.5,,,5702014264021,673419018029,8.8,19.5,8.8,,"",0,0,0,,0,0,,,,,,,,,7.0000,4.1900,"01/06/2003","31/01/2005"
"4028-1","Creator","Bucket",2003,"World of Bricks",,500,9.99,10,,,,,22.7,27.7,22.7,,"",0,0,0,,0,0,,,,,,,,,30.9400,21.9800,"01/04/2003","31/12/2004"
"4029-1","Creator","Bucket",2003,"Build with Bricks Bucket",,500,14.99,10,,,5702014264045,,22.7,27.7,22.7,,"",0,0,0,,0,0,,,,,,,,,,25.4800,"01/04/2003","31/12/2005"
"4032-1","World City","Special",2003,"Holiday Jet (LEGO Air Version)",3,151,,,,,,673419018203,,,,,"",0,0,0,,0,0,,,,,,,,,80.0000,39.2200,"",""
"4032-2","World City","Special",2003,"Holiday Jet (SAS Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,85.0000,58.3000,"",""
"4032-3","World City","Special",2003,"Holiday Jet (EL AL Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,129.1600,,"",""
"4032-4","World City","Special",2003,"Holiday Jet (Iberia Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"4032-5","World City","Special",2003,"Holiday Jet (JAL Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,75.0000,,"",""
"4032-6","World City","Special",2003,"Holiday Jet (Lauda Air Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,74.3100,,"",""
"4032-7","World City","Special",2003,"Holiday Jet (ANA Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,178.1900,,"",""
"4032-8","World City","Special",2003,"Holiday Jet (SWISS Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,94.0900,53.7800,"",""
"4032-9","World City","Special",2003,"Holiday Jet (Snowflake Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,41.3400,51.5900,"",""
"4032-10","World City","Special",2003,"Holiday Jet (Austrian Air Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,74.3100,,"",""
"4032-11","World City","Special",2003,"Holiday Jet (KLM Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,90.7700,,"",""
"4032-12","World City","Special",2003,"Holiday Jet (Malaysian Air Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,120.0000,,"",""
"4032-13","World City","Special",2003,"Holiday Jet (Aeroflot Version)",3,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,46.5100,"",""
"4038-1","Basic","",2003,"Fun Flyer",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.4100,,"",""
"4039-1","Explore","Imagination",2003,"LEGO EXPLORE Exclusive",,90,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4047-1","Creator","Designer Set",2003,"Ultimate Wheels",,514,,30,,,,,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,,,"01/11/2003","31/12/2003"
"4048-1","Creator","Designer Set",2003,"Mech Lab",,554,,30,,,,673419035910,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,75.0000,,"01/11/2003","31/12/2003"
"4090-1","Creator","Inventor Set",2003,"Motion Madness",,243,12.99,14.99,,,5702010940905,673419018562,28.8,19.2,6,,"",0,0,0,,0,0,,,,,,,,,51.3500,20.2500,"01/06/2003","31/12/2004"
"4093-1","Creator","Inventor Set",2003,"Wild Wind-Up",,314,19.99,25,,,5702014267503,673419018579,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,49.1300,26.7800,"01/06/2003","31/12/2004"
"4094-1","Creator","Inventor Set",2003,"Motor Movers",,254,24.99,40,,,5702014267527,673419018586,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,90.0000,50.0000,"01/06/2003","31/01/2005"
"4095-1","Creator","Inventor Set",2003,"Record and Play",,345,39.99,50,,,5702014267534,673419018593,48,28.8,6,,"",0,0,0,,0,0,,,,,,,,,103.5500,32.0500,"01/09/2003","31/12/2004"
"4096-1","Creator","Designer Set",2003,"Micro Wheels",,215,9.99,10,,,5702014264052,673419018050,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,22.4900,11.3300,"01/04/2003","31/12/2005"
"4097-1","Creator","Designer Set",2003,"Mini Robots",,229,9.99,10,,,5702014264069,673419018067,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,22.7500,13.3400,"01/04/2003","31/12/2004"
"4098-1","Creator","Designer Set",2003,"High Flyers",,197,9.99,10,,,5702014264076,,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,28.6000,6.8300,"01/04/2003","31/12/2004"
"4099-1","Creator","Designer Set",2003,"Robobots",,325,14.99,20,,,5702014264083,673419018081,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,40.0000,25.0000,"01/04/2003","31/12/2004"
"4100-1","Creator","Designer Set",2003,"Maximum Wheels",,299,14.99,20,,,5702014264090,673419018098,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,33.4500,15.2300,"01/04/2003","31/12/2004"
"4101-1","Creator","Designer Set",2003,"Wild Collection",,492,24.99,30,,,5702014264106,673419018104,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,75.0000,34.9000,"01/04/2003","31/12/2004"
"4278-1","Creator","Promotional",2003,"Large Tub",,1000,29.99,,,,,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,67.0500,26.0700,"01/09/2003","31/05/2004"
"4279-1","Creator","Bucket",2003,"Creator Strata Red",,1000,29.99,,,,,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,,45.5500,"01/09/2003","31/05/2004"
"4300-1","Racers","Drome Racers",2003,"Green LEGO Car",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.8200,1.7500,"",""
"4301-1","Racers","Drome Racers",2003,"Blue LEGO Car",1,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.6600,1.9900,"",""
"4400-1","Creator","Bucket",2003,"Build With Bricks",,705,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4401-1","Creator","Designer Set",2003,"Little Creations",,110,5.99,7,,,,673419018609,14.4,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,7.6300,4.7500,"01/04/2003","31/12/2003"
"4402-1","Creator","Designer Set",2003,"Sea Riders",,547,29.99,40,,,5702014267558,673419018616,,,,,"",0,0,0,,0,0,,,,,,,,,73.3200,56.2700,"",""
"4403-1","Creator","Designer Set",2003,"Air Blazers",,702,34.99,50,,,5702014267565,673419266475,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,107.5400,60.0000,"01/04/2003","31/12/2004"
"4404-1","Creator","Designer Set",2003,"Land Busters",,770,44.99,60,,,5702014267572,,48,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,50.0000,73.3400,"01/08/2003","31/12/2004"
"4405-1","Creator","Bucket",2003,"Large Creator Tub",,1305,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,59.4100,"",""
"4475-1","Star Wars","Episode VI",2003,"Jabba's Message",3,44,5.99,7,,,5702014259386,673419017169,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,60.3700,34.0100,"01/01/2003","31/12/2003"
"4476-1","Star Wars","Episode VI",2003,"Jabba's Prize",3,40,5.99,7,,,5702014259393,,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,92.3700,43.7900,"01/01/2003","31/12/2003"
"4477-1","Star Wars","Episode IV",2003,"T-16 Skyhopper ",1,98,12.99,15,,,5702014259355,,19.2,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,33.3000,21.5800,"01/01/2003","31/12/2003"
"4478-1","Star Wars","Episode II",2003,"Geonosian Fighter",4,170,19.99,20,,,5702014259409,,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,124.6600,60.9300,"01/01/2003","31/12/2004"
"4479-1","Star Wars","Episode V",2003,"TIE Bomber",1,230,27.99,30,,,,673419017213,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,161.3500,70.5500,"01/01/2003","01/04/2005"
"4480-1","Star Wars","Episode VI",2003,"Jabba's Palace",6,231,27.99,30,,,5702014261372,673419017572,28.8,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,246.5700,140.0800,"01/01/2003","31/12/2004"
"4481-1","Star Wars","Episode II",2003,"Hailfire Droid",,681,44.99,50,,,,673419017589,38.4,28.8,9.6,,"",0,0,0,,0,0,,,,,,,,,120.0000,106.9000,"01/06/2003","31/12/2003"
"4482-1","Star Wars","Episode II",2003,"AT-TE",4,658,64.99,70,,,5702014261396,,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,285.6700,229.6700,"01/01/2003","31/12/2004"
"4483-1","Star Wars","Episode V",2003,"AT-AT",4,1064,89.99,100,,,,673419017381,57.6,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,387.5000,175.6900,"01/06/2003","31/12/2004"
"4484-1","Star Wars","Mini Building Set",2003,"X-Wing Fighter & TIE Advanced",,76,3.99,4,,,5702014260337,673419017374,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,19.7300,9.7200,"01/01/2003","31/12/2003"
"4485-1","Star Wars","Mini Building Set",2003,"Sebulba's Podracer & Anakin's Podracer",,72,3.99,4,,,5702014260306,673419017367,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,17.6700,6.2500,"01/01/2003","31/12/2003"
"4486-1","Star Wars","Mini Building Set",2003,"AT-ST & Snowspeeder",,76,3.99,4,,,5702014260290,673419017350,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,23.9000,8.0600,"01/01/2003","31/12/2003"
"4487-1","Star Wars","Mini Building Set",2003,"Jedi Starfighter & Slave I",,53,3.99,4,,,5702014260283,673419017343,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,22.5000,7.1800,"01/01/2003","31/12/2003"
"4488-1","Star Wars","Mini Building Set",2003,"Millennium Falcon",,87,6.99,7,,,,673419017336,14.4,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,46.5800,17.4700,"01/06/2003","01/06/2004"
"4489-1","Star Wars","Mini Building Set",2003,"AT-AT",,98,6.99,7,,,,673419017329,14.4,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,26.3300,22.1100,"01/06/2003","01/06/2004"
