Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"80024-1","Monkie Kid","Season 2",2021,"The Legendary Flower Fruit Mountain",8,1949,149.99,169.99,249.99,169.99,5702016911480,673419338554,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,202.9300,125.0000,"01/10/2021","31/12/2022"
"80025-1","Monkie Kid","Season 2",2021,"Sandy's Power Loader Mech",,520,39.99,54.99,69.99,44.99,5702016911060,673419338561,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,,,"01/07/2021","31/12/2022"
"80026-1","Monkie Kid","Season 2",2021,"Pigsy's Noodle Tank",4,662,44.99,59.99,79.99,49.99,5702016911572,673419338578,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,57.6100,,"01/07/2021","31/12/2022"
"80028-1","Monkie Kid","Season 2",2021,"The Bone Demon",5,1375,89.99,119.99,159.99,99.99,5702016911497,673419338493,37.8,48,9.4,,"",0,0,0,,0,0,,,,,,,,,108.2600,,"01/07/2021","31/12/2022"
"80106-1","Seasonal","Chinese Traditional Festivals",2021,"Story of Nian",7,1067,59.99,79.99,109.99,69.99,5702016910230,,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,81.4100,54.8700,"01/01/2021","31/12/2021"
"80107-1","Seasonal","Chinese Traditional Festivals",2021,"Spring Lantern Festival",8,1793,89.99,119.99,159.99,99.99,5702016911015,673419337441,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,114.7400,127.0200,"01/01/2021","31/12/2021"
"88015-1","Powered Up","",2021,"Battery Box",,1,29.99,,,34.99,,673419349154,,,,,"",0,0,0,,0,0,,,,,,,,,40.1100,,"",""
"88016-1","Powered Up","",2021,"Large Hub",,2,209.99,,,239.99,5702017190532,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"88017-1","Powered Up","",2021,"Large angular motor",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"88018-1","Powered Up","",2021,"Medium Angular Motor",,1,24.99,39.99,49.99,29.99,,673419362160,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"112109-1","Ninjago","Magazine Gift",2021,"Wu vs. Garmadon",2,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.7400,,"",""
"112110-1","Ninjago","Magazine Gift",2021,"Cole vs. Lasha",2,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4400,,"",""
"112111-1","Ninjago","Magazine Gift",2021,"Lloyd vs. Ghost",2,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9800,,"",""
"112112-1","Ninjago","Magazine Gift",2021,"Jay vs. Eyezor",2,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4900,,"",""
"112113-1","Ninjago","Magazine Gift",2021,"Kai vs. Nindroid",2,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.3400,,"",""
"112114-1","Ninjago","Magazine Gift",2021,"Zane vs. Wyplash",2,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.2800,,"",""
"112215-1","Ninjago","",2021,"Cole vs. Ronin",2,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9500,,"",""
"122112-1","Jurassic World","Magazine Gift",2021,"Dr. Wu's Laboratory",1,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6000,2.7500,"",""
"122113-1","Jurassic World","Magazine Gift",2021,"Owen with Helicopter",1,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1100,,"",""
"122114-1","Jurassic World","Magazine Gift",2021,"Owen and red motorbike",1,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,,"",""
"122115-1","Jurassic World","Magazine Gift",2021,"Dilophosaurus",,67,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4300,,"",""
"122116-1","Jurassic World","Magazine Gift",2021,"Sinjin Prescott and buggy",1,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1300,,"",""
"212113-1","DC Comics Super Heroes","Magazine Gift",2021,"Batman",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0100,,"",""
"212114-1","DC Comics Super Heroes","Magazine Gift",2021,"Robin",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.3300,,"",""
"212115-1","DC Comics Super Heroes","Magazine Gift",2021,"Batgirl",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.6900,,"",""
"212116-1","DC Comics Super Heroes","Magazine Gift",2021,"The Joker",1,26,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0800,,"",""
"212117-1","DC Comics Super Heroes","Magazine Gift",2021,"The Penguin",1,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.3800,,"",""
"212118-1","DC Comics Super Heroes","Magazine Gift",2021,"Batman",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6900,,"",""
"242104-1","Marvel Super Heroes","Magazine Gift",2021,"Venom",1,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.6000,,"",""
"242105-1","Marvel Super Heroes","Magazine Gift",2021,"Thor",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.2700,,"",""
"242106-1","Marvel Super Heroes","Magazine Gift",2021,"Captain America",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.7900,,"",""
"242107-1","Marvel Super Heroes","Magazine Gift",2021,"War Machine",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.3900,,"",""
"242108-1","Marvel Super Heroes","Magazine Gift",2021,"Iron Spider",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.6400,,"",""
"242109-1","Marvel Super Heroes","Magazine Gift",2021,"Black Widow",1,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.4100,,"",""
"302101-1","Disney","Magazine Gift",2021,"Rapunzel's Dressing Table",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.2100,,"",""
"302102-1","Disney","Magazine Gift",2021,"Rapunzel & Hairbrush",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.6600,,"",""
"302103-1","Disney","Magazine Gift",2021,"Cinderella's Kitchen",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.3900,,"",""
"302104-1","Disney","Magazine Gift",2021,"Cinderella",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6500,,"",""
"302105-1","Disney","Magazine Gift",2021,"Lumiere, Cogsworth and Sultan",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.9000,,"",""
"302106-1","Disney","Magazine Gift",2021,"Princess Ariel",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6200,,"",""
"302107-1","Disney","Magazine Gift",2021,"Cinderella's Carriage",,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0700,,"",""
"302108-1","Disney","Magazine Gift",2021,"Belle",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"302109-1","Disney","Magazine Gift",2021,"Fairy Godmother",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"472102-1","Friends","Magazine gift",2021,"Emma and Panda",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9800,,"",""
"562101-1","Friends","Magazine gift",2021,"Performing dog",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.2900,,"",""
"562102-1","Friends","Magazine gift",2021,"Dressing Room",,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.4200,,"",""
"562103-1","Friends","Magazine gift",2021,"Cat Grooming Salon",,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4600,,"",""
"562104-1","Friends","Magazine gift",2021,"Ice Cream Shop",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4700,,"",""
"562105-1","Friends","Magazine gift",2021,"Squirrel's Tree House",,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.1700,,"",""
"562106-1","Friends","Magazine gift",2021,"Stephanie's Cookie Kitchen",,35,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.3700,,"",""
"662101-1","Minecraft","Magazine Gift",2021,"Steve, Zombie and Pig",2,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.5500,,"",""
"854043-1","Gear","Key Chains/Minions: The Rise of Gru",2021,"Otto Key Chain",,,4.99,5.99,6.99,4.99,,673419330725,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854071-1","Gear","Key Chains/Minions: The Rise of Gru",2021,"Stuart Key Chain",,,4.99,5.99,6.99,4.99,,673419330732,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854074-1","Gear","Role-play toys",2021,"Jade Blade",,,8.99,9.99,12.99,9.99,,673419343367,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854076-1","Gear","Role-play toys",2021,"Lord Garmadon's Mega Weapon",,,,19.99,26.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854077-1","Gear","Key Chains/Marvel Super Heroes",2021,"Spider-Ham Key Chain",,,4.99,5.99,6.99,4.99,,673419346610,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854078-1","Gear","Key Chains/Marvel Super Heroes",2021,"Thanos Key Chain",,,4.99,5.99,6.99,4.99,,673419342643,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854080-1","Gear","Key Chains/Minifigures",2021,"Peapod Girl Key Chain",,,3.99,5.99,6.99,4.99,,673419343138,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854081-1","Gear","Key Chains/Minifigures",2021,"Llama Girl Key Chain",,,4.99,5.99,6.99,4.99,,673419346627,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854082-1","Gear","Key Chains/Minifigures",2021,"Lady Liberty Key Chain",,,4.99,5.99,6.99,4.99,,673419343466,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854083-1","Gear","Key Chains/Brick",2021,"2x4 Green Metallic Keyring",,,4.99,5.99,6.99,4.99,,673419346634,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854084-1","Gear","Key Chains/Brick",2021,"2x4 White Metallic Key Chain",,,4.99,5.99,6.99,4.99,,673419346801,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854085-1","Gear","Key Chains/Monkie Kid",2021,"Monkie Kid Key Chain",,,3.99,5.99,6.99,4.99,,673419346863,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854086-1","Gear","Key Chains/Monkie Kid",2021,"Red Son Key Chain",,,3.99,5.99,6.99,4.99,,673419346870,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854090-1","Gear","Key Chains/Minifigures",2021,"Blue VIP Key Chain",,,,,,,,673419343459,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854111-1","Gear","Key Chains/Disney",2021,"Donald Duck Key Chain",,,4.99,5.99,6.99,4.99,,673419343473,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854112-1","Gear","Key Chains/Disney",2021,"Daisy Duck Key Chain",,,4.99,5.99,6.99,4.99,,673419343480,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854114-1","Gear","Key Chains/Harry Potter",2021,"Harry Potter Keyring",,,4.99,5.99,6.99,4.99,,673419342711,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854115-1","Gear","Key Chains/Harry Potter",2021,"Hermione Keyring",,,4.99,5.99,6.99,4.99,,673419342728,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854116-1","Gear","Key Chains/Harry Potter",2021,"Ron Keyring",,,4.99,5.99,6.99,4.99,,673419342735,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854117-1","Gear","Key Chains/Friends (TV series)",2021,"Ross Geller",,,3.99,5.99,6.99,4.99,,673419342346,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854118-1","Gear","Key Chains/Friends (TV series)",2021,"Chandler Bing",,,3.99,5.99,6.99,4.99,,673419342858,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854119-1","Gear","Key Chains/Friends (TV series)",2021,"Joey Tribbiani",,,3.99,5.99,6.99,4.99,,673419342865,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854120-1","Gear","Key Chains/Friends (TV series)",2021,"Rachel Green",,,3.99,5.99,6.99,4.99,,673419342872,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854121-1","Gear","Key Chains/Friends (TV series)",2021,"Monica Geller",,,3.99,5.99,6.99,4.99,,673419342889,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854122-1","Gear","Key Chains/Friends (TV series)",2021,"Phoebe Buffay",,,3.99,5.99,6.99,4.99,,673419342896,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854124-1","Gear","Key Chains/Star Wars",2021,"The Mandalorian Keyring",,,4.99,5.99,6.99,4.99,,673419342957,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854125-1","Gear","Role-play toys",2021,"Sword of Fire",,,8.99,9.99,12.99,9.99,,673419343114,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854126-1","Gear","Role-play toys",2021,"Lloyd s Dao with Sheath",,,,19.99,26.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854145-1","Gear","Key Chains/Sesame Street",2021,"Elmo Key Chain",,,3.99,5.99,6.99,4.99,,673419346641,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"854146-1","Gear","Key Chains/Sesame Street",2021,"Cookie Monster Key Chain",,,3.99,5.99,6.99,4.99,,673419346856,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"892172-1","Ninjago","Magazine Gift",2021,"Lloyd",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.9700,,"",""
"892173-1","Ninjago","Magazine Gift",2021,"Zane",1,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.1700,,"",""
"892174-1","Ninjago","Magazine Gift",2021,"Skull Sorcerer",1,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0400,,"",""
"892175-1","Ninjago","Magazine Gift",2021,"Jay",1,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.5900,,"",""
"892176-1","Ninjago","Magazine Gift",2021,"Thunder Keeper",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.6700,4.1500,"",""
"892177-1","Ninjago","Magazine Gift",2021,"Kai",1,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.2300,,"",""
"892178-1","Ninjago","Magazine Gift",2021,"PoulErik",1,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.9300,,"",""
"892179-1","Ninjago","Magazine Gift",2021,"Lloyd",1,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.9200,,"",""
"892180-1","Ninjago","Magazine Gift",2021,"Cole",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0300,,"",""
"892181-1","Ninjago","Magazine Gift",2021,"Jay",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.2000,,"",""
"892182-1","Ninjago","Magazine Gift",2021,"Maaray Guard",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6500,,"",""
"892183-1","Ninjago","Magazine Gift",2021,"Nya",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9000,,"",""
"892184-1","Ninjago","Magazine Gift",2021,"Scuba Kai",1,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6500,,"",""
"910001-1","Bricklink","2021 Designer Program",2021,"Castle in the Forest",,1957,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,506.7000,,"",""
"910010-1","Bricklink","2021 Designer Program",2021,"The Great Fishing Boat",,1609,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,316.3700,,"",""
"910016-1","Bricklink","2021 Designer Program",2021,"Sheriff's Safe",,580,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,122.5200,,"",""
"910017-1","Bricklink","2021 Designer Program",2021,"Kakapo",,1063,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,192.0200,,"",""
"910028-1","Bricklink","2021 Designer Program",2021,"Pursuit of Flight",,541,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,120.7500,,"",""
"912168-1","Star Wars","Magazine Gift",2021,"Mandalorian",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1100,,"",""
"912169-1","Star Wars","Magazine Gift",2021,"Emperor Palpatine",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.1200,6.2100,"",""
"912170-1","Star Wars","Magazine Gift",2021,"V-wing",,45,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.1900,,"",""
"912171-1","Star Wars","Magazine Gift",2021,"TIE Bomber",,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.3200,,"",""
"912172-1","Star Wars","Magazine Gift",2021,"Jedi Starfighter",,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.1700,,"",""
"912173-1","Star Wars","Magazine Gift",2021,"Rey and BB-8",2,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.5100,,"",""
"912174-1","Star Wars","Magazine Gift",2021,"Sith Trooper",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.3300,,"",""
"912175-1","Star Wars","Magazine Gift",2021,"AT-ST Raider",,53,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9400,,"",""
"912176-1","Star Wars","Magazine Gift",2021,"Clone Turbo Tank",,57,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0300,,"",""
"912177-1","Star Wars","Magazine Gift",2021,"Resistance A-wing",,45,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.2300,,"",""
"912178-1","Star Wars","Magazine Gift",2021,"Republic Gunship",,51,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1100,,"",""
"912179-1","Star Wars","Magazine Gift",2021,"Snowtrooper",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.3500,,"",""
"952101-1","City","Magazine Gift",2021,"Police Helicopter",1,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.1200,,"",""
"952102-1","City","Magazine Gift",2021,"Digger",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.9700,,"",""
"952103-1","City","Magazine Gift",2021,"Policeman and Motorcycle",1,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.2500,,"",""
"952104-1","City","Magazine Gift",2021,"Fireman Bob",1,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.8300,4.4500,"",""
"952105-1","City","Magazine Gift",2021,"Doctor and Patient",2,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9200,4.3700,"",""
"952106-1","City","Magazine Gift",2021,"Sweeper",1,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.7900,3.6900,"",""
"952107-1","City","Magazine Gift",2021,"Diver and Crab",1,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.7600,,"",""
"952108-1","City","Magazine Gift",2021,"Stunt man",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.9900,,"",""
"952109-1","City","Magazine Gift",2021,"Policeman and dog",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.2000,,"",""
"952110-1","City","Magazine Gift",2021,"Explorer",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.7500,,"",""
"952111-1","City","Magazine Gift",2021,"Construction worker",1,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0200,,"",""
"952112-1","City","Magazine Gift",2021,"Jessica Sharpe and Lion Cub",1,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1900,,"",""
"2000458-1","Education","SPIKE Essential",2021,"Spike Essential Introductory Set",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2000470-1","Education","BricQ",2021,"BricQ Motion Prime Personal Learning Kit",,78,,,,,5702016817089,673419332972,,,,,"",0,0,0,,0,0,,,,,,,,,33.8800,,"",""
"2000471-1","Education","BricQ",2021,"BricQ Motion Essential Personal Learning Kit",2,62,,,,,,,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,38.1900,,"01/01/2021","31/08/2022"
"2000722-1","Education","SPIKE Essential",2021,"SPIKE Essential Replacement Parts Pack 1",,97,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2000723-1","Education","SPIKE Essential",2021,"SPIKE Essential Replacement Pack 2",4,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1800,,"",""
"4002021-1","Miscellaneous","Employee gift",2021,"The Temple of Celebrations",12,1320,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,268.4500,235.1800,"",""
"5006005-1","Gear","Posters",2021,"LEGO System Brochure 1958",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006068-1","Gear","Housewares",2021,"Friends Central Perk Mug",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006143-1","Gear","Storage",2021,"Storage brick drawer, blue",,,34.99,,,39.99,5711938032029,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006201-1","Gear","Stationery",2021,"Brick Erasers",,,14.99,,,16.99,9781452179636,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006202-1","Gear","Stationery",2021,"LEGO Note Brick",,,11.99,,,12.99,9781452179698,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006260-1","Gear","Storage",2021,"3 Piece Organiser Cubes",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006267-1","Gear","Bag Tags",2021,"Darth Vader Bag Tag",,,5.99,5.99,7.99,6.99,4895028522339,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006272-1","Gear","Stationery",2021,"Dots secret diary with lock",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006273-1","Gear","Stationery",2021,"Dots notebook with elastic band",,,,14.99,14.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006274-1","Gear","Stationery",2021,"Dots marker pen 6 pack",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006275-1","Gear","Stationery",2021,"Dots gel pen 6 pack",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006277-1","Gear","Stationery",2021,"Dots hard pencil case",,,,12.99,12.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006278-1","Gear","Key Chains/Dots",2021,"Dots round 4x4 key chain",,,,6.99,6.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006279-1","Gear","Stationery",2021,"Dots single gel pen  – Lavender",,,,5.99,5.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006287-1","Gear","Stationery",2021,"Dots single gel pen  – Medium azure",,,,5.99,5.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006288-1","Gear","Key Chains/Dots",2021,"Dots key chain with mini notebook",,,,12.99,12.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006294-1","Gear","Stationery",2021,"Mechanical Pencil with mini figure",,,3.99,,,4.99,4895028526030,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006295-1","Gear","Stationery",2021,"Mini Figure Notebook with gel pen",,,9.99,,,11.99,4895028523794,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006328-1","Gear","Storage",2021,"4 Stud Dark Gray Storage Brick Drawer",,,24.99,,,24.99,5711938034290,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006329-1","Gear","Storage",2021,"8 Stud Dark Gray Storage Brick Drawer",,,34.99,39.99,43.99,39.99,5711938034306,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006355-1","Gear","Bags",2021,"Blue Small Brick Backpack",,,,39.99,44.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006396-1","Gear","Collectable Coin",2021,"Super Mario Gold Coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006468-1","Gear","Collectable Coin",2021,"Classic Space logo collectable coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006469-1","Gear","Collectable Coin",2021,"Octan logo collectable coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006470-1","Gear","Collectable Coin",2021,"LEGO logo collectable coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006471-1","Gear","Collectable Coin",2021,"Pirates logo collectable coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006472-1","Gear","Collectable Coin",2021,"Castle logo collectable coin",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006473-1","Gear","Collectable Coin",2021,"Collectable coin display case",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006489-1","Gear","Bags",2021,"Medium Azur Small Brick Backpack",,,,39.99,39.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006490-1","Gear","Bags",2021,"Navy Micro Knob Bag",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006491-1","Gear","Bags",2021,"Crossbody Handbag Retro Logo",,,,49.99,49.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006492-1","Gear","Bags",2021,"Light Purple Micro Knob Bag",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006493-1","Gear","Bags",2021,"Medium Azur Micro Knob Bag",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006494-1","Gear","Bags",2021,"Lime Green Micro Knob Bag",,,,19.99,19.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006495-1","Gear","Bags",2021,"Backpack Monkey",,,,39.99,39.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006496-1","Gear","Bags",2021,"Lime Small Brick Backpack",,,,39.99,39.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006497-1","Gear","Bags",2021,"Light Purple Small Brick Backpack",,,,39.99,39.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006498-1","Gear","Bags",2021,"Backpack Panda",,,,39.99,39.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5006526-1","Gear","Clothing / Adidas",2021,"Adidas Sport Infant Shoes",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
